date_stamp,date,day,month,year,city,state,location,geo_longitude,geo_latitude,geo_accuracy,shape,summary
41825,7/5/14,5,7,2014,Maumee,OH,"Maumee, OH",-83.6538244,41.5628294,city,Sphere,"It made a u-turn toward my direction, then it made a 90 degree turn to the North."
41825,7/5/14,5,7,2014,Lafayette,IN,"Lafayette, IN",-86.8752869,40.4167022,city,Sphere,Ball of fire looking object turned into small white light then dissapeared.
41825,7/5/14,5,7,2014,Three Oaks,MI,"Three Oaks, MI",-86.6105778,41.7986545,administrative,Oval,"I saw a flame, orange roughly circular object flying very low, slow and quiet."
41825,7/5/14,5,7,2014,Chester,VA,"Chester, VA",-77.4421818,37.3569086,administrative,Light,I saw an extremely bright white light suddenly appear almost overhead. My wife and her sister were with me.
41825,7/5/14,5,7,2014,Port Jefferson Station,NY,"Port Jefferson Station, NY",-73.0473284,40.9253764,administrative,Circle,"Saw what appeared to be a shooting star that just continuously kept moving through the sky slowly, twice."
41825,7/5/14,5,7,2014,Coram,NY,"Coram, NY",-73.0014946,40.8687097,administrative,Oval,Red oval ships moving West to East over Old Town Road slowly arching up then moving like lightening away.
41825,7/5/14,5,7,2014,Steam Corner,IN,"Steam Corner, IN",-87.2433434,40.0428181,hamlet,Fireball,8-10 orange orb sighted on RT 41 near Turkey Run State Park; most likely Chinese lanterns.
41825,7/5/14,5,7,2014,Raleigh,NC,"Raleigh, NC",-78.6390779,35.7804015,city,Light,"Two lights sighted over N Raleigh, 1 Red and 1 white that appears to join together then separate at random intervals."
41825,7/5/14,5,7,2014,Massapequa Park,NY,"Massapequa Park, NY",-73.4551241,40.6803785,administrative,Sphere,Viewed 2 glowing spheres that traveled at a constant speed going at around 30 mph heading east.
41825,7/5/14,5,7,2014,Little Rock,AR,"Little Rock, AR",-92.2895948,34.7464809,city,Circle,Huge moon shaped object appears during or before and during power outage.
41825,7/5/14,5,7,2014,Booneville,KY,"Booneville, KY",-83.6749145,37.4761991,city,Chevron,A few hours after first sighting the same or similar craft appeared again in same area. Entering into sight from treeline and hovering.
41825,7/5/14,5,7,2014,Xenia,OH,"Xenia, OH",-83.9296526,39.6847822,city,Fireball,Erratic moving orange ball of light across the sky that completely stopped then disappeared.
41825,7/5/14,5,7,2014,Harrington,WA,"Harrington, WA",-118.2544187,47.4809872,city,Oval,Two of my acquaintances were on their way back into Harrington from a trip we were on. I at this point was in another vehicle then the
41825,7/5/14,5,7,2014,Central Islip,NY,"Central Islip, NY",-73.2017811,40.7906538,administrative,Unknown,"I and my family we're talking in the back yard on my deck when we saw these reddish, orangy lights. Flying in a formation."
41825,7/5/14,5,7,2014,Waterford,MI,"Waterford, MI",-83.402718,42.7022527,hamlet,Sphere,Multiple UFOs over 1 hour period of time.
41824,7/4/14,4,7,2014,Wichita,KS,"Wichita, KS",-97.3375448,37.6922361,city,Light,"1/2 mile straight east of McConnel AFB Wichita. Round SILENT solid dark, round, red object moved straight north from straight south no"
41824,7/4/14,4,7,2014,Albany,NY,"Albany, NY",-73.754968,42.6511674,city,Sphere,The 4 of us saw a silent glowing ball of light cross sky. was bigger / brighter than plane.
41824,7/4/14,4,7,2014,Vancouver,WA,"Vancouver, WA",-122.6744557,45.6306954,city,Circle,Unknown object displaying unusual flight characteristics.
41824,7/4/14,4,7,2014,Boulder/Lafayette,CO,"Boulder/Lafayette, CO",-105.1298344,40.0063115,canal,Formation,"Formation of 4. Greenish white; Flying ""V"" & pyramid shape displayed."
41824,7/4/14,4,7,2014,Austin,TX,"Austin, TX",-97.7436995,30.2711286,city,Light,"On 4th of July, 2014 1130ish pm a friend and I we're playing a night game of disc golf."
41824,7/4/14,4,7,2014,Kent,WA,"Kent, WA",-122.2270272,47.3826903,city,Light,"Dominating red light seen twice, then 8 more white, yellow, and orange colored lights were moving in formations, then each disappeared."
41824,7/4/14,4,7,2014,Redmond,OR,"Redmond, OR",-121.1739212,44.2726203,city,Fireball,Red light in oregon sky's.
41824,7/4/14,4,7,2014,Gun Barrel City,TX,"Gun Barrel City, TX",-96.16701165,32.313516,city,Light,"4 horizontal lights orange moved slowly but clearly all apart of one ""craft"" 3 quarter in."
41824,7/4/14,4,7,2014,Broadlands,VA,"Broadlands, VA",-77.513323,39.0232515,town,Oval,"We were on the deck and all the fireworks had stopped. Beautiful, clear evening. Someone said look and we thought this perfectly symme"
41824,7/4/14,4,7,2014,Havre,MT,"Havre, MT",-109.6840887,48.549999,city,Circle,5 unusual round objects in the air lasting about 10 minutes.
41824,7/4/14,4,7,2014,Baldwin Park,CA,"Baldwin Park, CA",-117.9662137,34.08033185,city,Light,"Moving blinking bright to dim object heading towards mountains, seen from Baldwin Park, CA."
41824,7/4/14,4,7,2014,Cottleville,MO,"Cottleville, MO",-90.6695246,38.750264,city,Fireball,"13 Red firelike objects in the sky in a staggered formation above Cottleville, Missouri."
41824,7/4/14,4,7,2014,Lockport,NY,"Lockport, NY",-78.6903133,43.1706125,city,Circle,"An orange glowing, fiery light, large or close, flying in a south easterly direction."
41824,7/4/14,4,7,2014,Ferndale,WA,"Ferndale, WA",-122.5897235,48.8466698,administrative,Light,"Slow-moving orangish-red lights over Whatcom County, Washington."
41824,7/4/14,4,7,2014,Union,OH,"Union, OH",-83.3676859,40.3255937,administrative,Circle,"Initially saw five orange ball-shaped objects in a straight line, low in the sky. Each one continued to travel in a straight line."
41824,7/4/14,4,7,2014,Bolivar,MO,"Bolivar, MO",-93.4104749,37.6144838,city,Other,Elliptical shaped fireball.
41824,7/4/14,4,7,2014,Pittsfield,MA,"Pittsfield, MA",-73.2453824,42.4500846,administrative,Other,"Gliding at fixed pace/position, small point of light gradually grew brighter causing object to appear significantly larger than stars,"
41824,7/4/14,4,7,2014,Waukegan,IL,"Waukegan, IL",-87.8447938,42.3636331,city,Fireball,SAW 3 FIREBALLS COME FROM LAKE OVER FIREWORK VIEWING AREA. TWO RIGHT BEFORE ONE DURING FIREWORK SHOW AND FLY RIGHT ABOVE THE FIREWOR
41824,7/4/14,4,7,2014,Hubbard,OH,"Hubbard, OH",-80.569239,41.1564463,city,Fireball,"2 Fire Orange Crafts fly over Hubbard, Ohio."
41824,7/4/14,4,7,2014,Howell,MI,"Howell, MI",-83.9293952,42.6072552,city,Disk,"Bright orange/red plazma field surrounds outside of craft, with alternating color lights on bottom."
41824,7/4/14,4,7,2014,Evansville,IN,"Evansville, IN",-87.5558483,37.9747645,city,Light,3 Bright Orange balls of light keeping the same path.
41824,7/4/14,4,7,2014,Linden,NJ,"Linden, NJ",-74.2445902,40.6220478,city,Light,"4 Bright Orange/Yellow balls of light keeping the same path 3 minute intervals, no noise, west to south."
41824,7/4/14,4,7,2014,Stow,OH,"Stow, OH",-81.4406258,41.1596261,city,Unknown,Reddish Orange low altitude crafts in uniform flight pattern
41824,7/4/14,4,7,2014,Tinley Park,IL,"Tinley Park, IL",-87.7844944,41.5733669,administrative,Circle,"No sound, two circular orbs following eachother then disapeared."
41824,7/4/14,4,7,2014,Hillsboro,OR,"Hillsboro, OR",-122.989827,45.5228939,city,Light,7 red lights.
41824,7/4/14,4,7,2014,Chicago,IL,"Chicago, IL",-87.6244212,41.8755546,city,Fireball,4 unidentified red light objects disappeared & reappeared in different spots of the sky.
41824,7/4/14,4,7,2014,La Porte,IN,"La Porte, IN",-86.7225227,41.6105983,city,Fireball,"Fireball slowly moving across south sky from east to west, slowly descending, until fades out of view."
41824,7/4/14,4,7,2014,Saint John,KS,"Saint John, KS",-98.7600887,38.0022371,city,Unknown,Red lights in sky for 10 minutes.
41824,7/4/14,4,7,2014,Elk Grove,CA,"Elk Grove, CA",-121.3716178,38.4087993,city,Unknown,Multiple satellite-like craft with light beams over Elk Grove/Sacramento.
41824,7/4/14,4,7,2014,Fort Wayne,IN,"Fort Wayne, IN",-85.1386015,41.0799898,city,Flash,A red flashing object seen by by 3 people in Fort Wayne.
41824,7/4/14,4,7,2014,Homer Glen,IL,"Homer Glen, IL",-87.9381112,41.6000318,administrative,Oval,"Bright red and orange, traveling in line, silent, able to hover and went straight up and disappeared."
41824,7/4/14,4,7,2014,Mobile,AL,"Mobile, AL",-88.0430541,30.6943566,city,Sphere,Red glowing sphere in night sky of our backyard.
41824,7/4/14,4,7,2014,Brookfield,IL,"Brookfield, IL",-87.848085,41.8228378,administrative,Diamond,"Flying in a diamond formation, four diamond shaped lights moved from East to Northwest sky."
41824,7/4/14,4,7,2014,Kelso,WA,"Kelso, WA",-122.9060318,46.1420334,city,Disk,"UFO's watch Kelso, Washington, fireworks."
41824,7/4/14,4,7,2014,La Mirada,CA,"La Mirada, CA",-118.0107092,33.9060971,city,Sphere,"I saw a glowing Red and Yellow Sphere at the inner sections of La Mirada Blvd and Rosecrans, La Mirada CA. ."
41824,7/4/14,4,7,2014,Eugene,OR,"Eugene, OR",-123.0950506,44.0505054,city,,ORANGE CYLINDER OVER EUGENE ON THE 4th.
41824,7/4/14,4,7,2014,Beaver Lake,AR,"Beaver Lake, AR",-93.906153,36.3135865,water,Circle,"Rogers, AR, July 4, 2014, Orange sphere traveling at in excess of 3000 mph from south to north over Beaver Lake."
41824,7/4/14,4,7,2014,Tarrytown,NY,"Tarrytown, NY",-73.8587461,41.0762077,administrative,Sphere,Bright Blue Orb seen during 4th of July Fireworks display
41824,7/4/14,4,7,2014,Kirkland,WA,"Kirkland, WA",-122.1920249,47.6859573,city,Circle,"Small orange/yellow light moving slowly for 30 secs, but no satellites shown to be in the area at time."
41824,7/4/14,4,7,2014,Louisville,KY,"Louisville, KY",-85.759407,38.2542376,city,Unknown,Mutable aircraft flying in somewhat of a formation radiating a orange glow. No beacon lights nor any white lights at all was noted. The
41824,7/4/14,4,7,2014,Akron,OH,"Akron, OH",-81.5184854,41.0830643,city,Light,Multiple Reddish lights over north Akron.
41824,7/4/14,4,7,2014,Nampa,ID,"Nampa, ID",-116.559642,43.5737361,city,Light,Bright red lights in the sky moving from west to east then fading away.
41824,7/4/14,4,7,2014,Louisville,KY,"Louisville, KY",-85.759407,38.2542376,city,Fireball,It was three fire ball looking things that all came from different directions n then all the sudden went. N disapared in same spot but
41824,7/4/14,4,7,2014,Shelbyville,IN,"Shelbyville, IN",-85.7769238,39.5214373,city,Light,Seen a orange round light in the sky. Watched it for about 5 min until it disappeared.
41824,7/4/14,4,7,2014,Garden Grove,CA,"Garden Grove, CA",-117.9463717,33.7746292,city,Circle,"Garden Grove, California, July 4, 2014. 8 orange orbs (circles) one at a time across the sky then gone."
41824,7/4/14,4,7,2014,Chillicothe,OH,"Chillicothe, OH",-82.9824019,39.3331197,city,Circle,"Two orbs over Chillicothe, OH."
41824,7/4/14,4,7,2014,Knoxville,TN,"Knoxville, TN",-83.9210261,35.9603948,city,Light,"3 Bright orange lights in triangular formation moving 20 mph (no sound). Seen by 12 people, directly in front of us."
41824,7/4/14,4,7,2014,Raymore,MO,"Raymore, MO",-94.4527294,38.801953,city,Fireball,"I was outside smoking when a bright small yellow orb light went over my yard, there also was airplane going east. after the plane was"
41824,7/4/14,4,7,2014,Fenton,MO,"Fenton, MO",-90.4401794,38.5132838,city,Triangle,Huge Craft spotted over Gravois Bluffs in Fenton Missour July 4th 2014.
41824,7/4/14,4,7,2014,Culpeper,VA,"Culpeper, VA",-77.9618216,38.4912207,county,Disk,2 UFO's with redish/orange lights floating above me.
41824,7/4/14,4,7,2014,Culpeper,VA,"Culpeper, VA",-77.9618216,38.4912207,county,Disk,2 UFO's with redish/orange lights floating above me.
41824,7/4/14,4,7,2014,Bay Shore,NY,"Bay Shore, NY",-73.2453946,40.7250986,administrative,Circle,"Orange orb traveling west to east, very distinct glow."
41824,7/4/14,4,7,2014,Ridgway,PA,"Ridgway, PA",-78.7286388,41.4203391,administrative,Circle,"Orange orb spotted in Ridgway, Pa with color change due to nearby fireworks."
41824,7/4/14,4,7,2014,Monroe,MI,"Monroe, MI",-83.3968252,41.9145037,city,Light,Orange/Yellow lights over SE Michigan.
41824,7/4/14,4,7,2014,Aurora,CO,"Aurora, CO",-104.8319196,39.729432,city,Formation,White dots over Aurora.
41824,7/4/14,4,7,2014,Clinton Township,MI,"Clinton Township, MI",-82.93482448,42.58484,administrative,Fireball,"I was watching fireworks out of my window, and I noticed what appeared to be an orange light above me, to the SSW. I stared at it, to m"
41824,7/4/14,4,7,2014,St. Petersburg,FL,"St. Petersburg, FL",-82.6792661,27.7708606,city,Fireball,Two redish orange balls hovered over northern sky then both disappeared.
41824,7/4/14,4,7,2014,Great Falls,MT,"Great Falls, MT",-111.2918908,47.5048851,city,,Bright white orange yellow orb.
41824,7/4/14,4,7,2014,Eldersburg,MD,"Eldersburg, MD",-76.9502567,39.4037147,administrative,Circle,"We were on the back deck watching the fireworks, 20 minutes after they were done, saw 5 round orange orbs floating horizontally across"
41824,7/4/14,4,7,2014,Boylston,NY,"Boylston, NY",-76.0054762,43.6836796,hamlet,Triangle,Strange triangle of lights in the sky.
41824,7/4/14,4,7,2014,Evansville,IN,"Evansville, IN",-87.5558483,37.9747645,city,Light,15-20 supposed aircraft seen flying in sky traveling from East to Southwest with several red/orange lights (not blinking) and no noise.
41824,7/4/14,4,7,2014,Mooresville,NC,"Mooresville, NC",-80.8182992,35.570746,administrative,Teardrop,"Orange lights over Mooresville, NC."
41824,7/4/14,4,7,2014,Livonia,MI,"Livonia, MI",-83.3527097,42.36837,city,Fireball,Red-Orange stationary light accompanied by moving white light.
41824,7/4/14,4,7,2014,Lynnwood,WA,"Lynnwood, WA",-122.3053932,47.8278656,city,Circle,Two High balls of Orange light southwest of Seattle on 4th of July about 10:30pm.
41824,7/4/14,4,7,2014,St. Petersburg,FL,"St. Petersburg, FL",-82.6792661,27.7708606,city,Circle,"Two, reddish orange balls appeared in the northern sky over St. Petersburg, FL."
41824,7/4/14,4,7,2014,Port Orchard,WA,"Port Orchard, WA",-122.6384056,47.5315625,city,Rectangle,"Bright yellow with amber center seen over Port Orchard, Wa."
41824,7/4/14,4,7,2014,Lynchburg,VA,"Lynchburg, VA",-79.18449229,37.40088,city,Triangle,Orange triangular object flying around Lynchburg
41824,7/4/14,4,7,2014,Richfield,WI,"Richfield, WI",-88.1939819,43.256116,town,Fireball,"12 red lights all in straight line formation 30 miles north west of Milwaukee, WI."
41824,7/4/14,4,7,2014,Port Huron,MI,"Port Huron, MI",-82.440466,42.9815877,city,Light,3 white lights hovering then slowly diminished one by one.
41824,7/4/14,4,7,2014,Judsonia,AR,"Judsonia, AR",-91.6398575,35.270085,village,Cylinder,"Multiple, fire orange cigar shapes, moving slow and low. Large."
41824,7/4/14,4,7,2014,Blacklick,OH,"Blacklick, OH",-82.811286,39.9956195,hamlet,Circle,A white/red flashing circular object flying on a highly irregular trajectory.
41824,7/4/14,4,7,2014,Loon Lake,WA,"Loon Lake, WA",-117.6327332,48.0615604,hamlet,Sphere,"5 circular orange objects observed from west shore of Loon lake, WA."
41824,7/4/14,4,7,2014,Houston,TX,"Houston, TX",-95.52668411,29.974291,city,Fireball,"Observed slow moving orange ball/orb in southern sky, approximately over downtown Houston, appearing in a slow trajectory to the east/s"
41824,7/4/14,4,7,2014,Louisville,KY,"Louisville, KY",-85.759407,38.2542376,city,Sphere,Bright red glowing sphere over louisville on the 4th of July - 2014.
41824,7/4/14,4,7,2014,Booneville,KY,"Booneville, KY",-83.6749145,37.4761991,city,Circle,Red orange circular light seen drifing across sky that changed directions multiple times from left to right in a large s pattern. It th
41824,7/4/14,4,7,2014,Chicago,IL,"Chicago, IL",-87.6244212,41.8755546,city,Circle,"Orange, pulsating object zooming across Chicago sky."
41824,7/4/14,4,7,2014,Issaquah,WA,"Issaquah, WA",-122.0432974,47.5348778,city,Light,Saw orange light move erratically in the night sky.
41824,7/4/14,4,7,2014,Bellingham,WA,"Bellingham, WA",-122.4788602,48.754402,city,Sphere,"An orange ""fireball"" hovered in sky for a few minutes above and to the left of fireworks before disappearing."
41824,7/4/14,4,7,2014,Acworth,GA,"Acworth, GA",-84.6768796,34.0659329,city,Light,3 red/orange lights were moving in line with one slowly distancing from the other 2. They disappeared without fading away.
41824,7/4/14,4,7,2014,Spanaway,WA,"Spanaway, WA",-122.4243422,47.0979462,administrative,Fireball,Washington State 4th of July UFOS.
41824,7/4/14,4,7,2014,Crown City,OH,"Crown City, OH",-82.2829266,38.5909166,administrative,Circle,Multiple reddish orange flying orbs in night sky during fireworks.
41824,7/4/14,4,7,2014,Half Moon Bay,CA,"Half Moon Bay, CA",-122.435475,37.4733575,city,Sphere,Bright orange circular orb.
41824,7/4/14,4,7,2014,Anderson,SC,"Anderson, SC",-82.6506264,34.5068601,city,Sphere,Red orange ball of light.
41824,7/4/14,4,7,2014,Seattle,WA,"Seattle, WA",-122.3300624,47.6038321,city,Other,"Large fiery mass descends and breaks apart over Seattle July 4th, 2014."
